,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.5,"0, 0, 1/2",3 d,mmm,8
1,V2,3,0.0,0.2925,0.0648,"0, y, z",12 j,m,2
2,V3,3,0.1192,0.1192,0.1192,"x, x, x",8 i,3,3
