,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.069,0.1666,0.1785,"x, y, z",16 n,1,1
1,V2,3,0.9745,0.3751,0.415,"x, y, z",16 n,1,1
