,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,12,28,60,82,122,170,212,278,342,1311,5.5.6.6.9(4).9(4)
1,V2,4,12,28,56,84,124,164,222,268,342,1305,5.5.5.6(2).9.9
