,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1567,0.1264,0.2673,"x, y, z",8 j,1
1,E2,0.0,0.1264,0.5,"0, y, 1/2",4 h,2
2,E3,0.5,0.1264,0.5,"1/2, 7, 1/2",4 h,2
3,E4,0.5,0.1264,0.0,"1/2, y, 0",4 y,2
4,E5,0.6567,0.0,0.2673,"x, 0, z",4 i,m
5,E6,0.75,0.25,0.25,"3/4, 1/4, 1/4",4 f,-1
