,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,12,0.0,0.0,0.0,"0, 0, 0",2 a,-3m,12
1,V2,6,0.6667,0.3333,0.25,"2/3, 1/3, 1/4",2 d,-6m2,12
2,V3,3,0.5467,0.0934,0.0704,"x, 2x, z",12 k,m,2
