,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.3479,0.133,"0, y, z",4 h,m,2
1,V2,3,0.8527,0.1189,0.3329,"x, y, z",8 i,1,1
