,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,7,17,26,38,60,87,110,138,172,660,3.8.3.8.3.12(2)
1,V2,5,8,16,25,46,61,80,109,145,178,674,3.3.3.3.4.4.8.8.12.12
