,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,7,22,48,83,130,186,254,330,417,514,1992
1,V2,7,22,48,84,131,186,253,329,418,515,1994
