,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.8581,0.3581,0.0935,"x, y, z",32 i,1
1,E2,0.0,0.25,0.2185,"0, 1/4, z",8 e,mm2
2,E3,0.0,0.5,0.0,"0, 1/2, 0",8 c,2/m
3,E4,0.8919,0.3581,0.375,"x, 1/4-x, 3/8",16 g,2
