,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0142,0.3151,0.294,"x, y, z",16 k,1,1
1,V2,4,0.1355,0.2715,0.4171,"x, y, z",16 k,1,1
2,V3,4,0.2034,0.3394,0.2733,"x, y, z",16 k,1,1
3,V4,4,0.0,0.5,0.25,"0, 1/2, 1/4",4 d,-4,4
