,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,7,0.625,0.741,0.125,"5/8, y, 1/8",16 f,2,2
1,V2,7,0.125,0.808,0.1959,"x, y, z",32 h,1,1
