,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0613,0.3571,0.7296,"x, y, z",96 l,1,1
1,V2,3,0.0613,0.1479,0.357,"x, y, z",96 l,1,1
