,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0434,0.1851,0.0895,"x, y, z",16 n,1,1
1,V2,4,0.0951,0.4049,0.1867,"x, y, z",16 n,1,1
