,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,5,0.0,0.1318,0.1318,"0, y, y",12 i,mm2,4
1,V2,3,0.0,0.2636,0.2636,"0, y, y",12 i,mm2,4
2,V3,5,0.275,0.4068,0.4068,"x, y, y",24 m,m,2
3,V4,3,0.0932,0.3777,0.3777,"x, y, y",24 m,m,2
