,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.5,"0, 0, 1/2",4 e,2/m,4
1,V2,4,0.25,0.75,0.0,"1/4, 3/4, 0",2 a,-4m2,8
2,V3,3,0.25,0.5833,0.3333,"1/4, y, z",8 i,m,2
