,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,4,8,16,28,40,47,74,89,98,408,3.12(2).12(2)
1,V2,3,6,10,16,28,44,51,66,87,112,424,12(2).12(2).12(4)
