,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,20,62,176,290,488,698,968,1262,1628,1994,7587
1,V2,12,56,130,278,434,656,904,1212,1534,1934,7151
2,V3,12,50,120,272,428,650,896,1202,1526,1922,7079
