,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,8,12,68,42,180,92,364,162,592,252,1773
1,V2,12,12,60,42,192,92,348,162,612,252,1785
2,V3,3,23,22,107,61,253,120,455,199,721,1965
