,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,6,0.1667,0.3333,0.0,"x, 2x, 0",3 j,mm2,4
1,V2,6,0.3333,0.6667,0.5,"1/3, 2/3, 1/3",1 d,-6m2,12
