,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,7,0.1222,0.8778,0.0,"x, 1-x, 0",4 g,mm2,4
1,V2,3,0.2801,0.5702,0.0,"x, y, 0",8 j,m,2
