,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.0,"0, 0, 0",2 a,mmm,8
1,V2,4,0.0,0.0,0.25,"0, 0, 1/4",2 e,-4m2,8
2,V3,3,0.298,0.0,0.125,"x, 0, z",8 o,m,2
