,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.3818,0.1816,0.1816,"x, y, y",96 k,m,2
1,V2,3,0.4551,0.2183,0.2183,"x, y, y",96 k,m,2
