,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.9972,0.5312,0.4471,"x, y, z",96 h,1
1,E2,0.0217,0.55,0.5284,"x, y, z",96 h,1
2,E3,0.0094,0.6348,0.447,"x, y, z",96 h,1
3,E4,0.0,0.25,0.0815,"0, 1/4, z",48 f,2
4,E5,0.9692,0.2808,0.125,"x, 1/4-x, 1/8",48 g,2
5,E6,0.0308,0.2808,0.125,"x, 1/4+x, 1/8",48 g,2
