,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.0,"0, 0, 0",2 a,mmm,8
1,V2,4,0.0,0.0,0.1667,"0, 0, z",4 g,mm2,4
