,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,16,0.0,0.0,0.0,"0, 0, 0",2 a,-43m,24
1,V2,16,0.1885,0.1885,0.1885,"x, x, x",8 c,3m,6
2,V3,13,0.1441,0.1441,0.4678,"x, x, z",24 g,m,2
3,V4,12,0.2215,0.4126,0.4126,"x, y, y",24 g,m,2
