,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1341,0.1344,0.1673,"x, y, z",16 r,1,1
1,V2,3,0.1336,0.3656,0.0827,"x, y, z",16 r,1,1
