,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,12,0.0,0.0,0.0,"0, 0, 0",1 a,6/mmm,24
1,V2,12,0.3333,0.6667,0.5,"1/3, 2/3, 1/2",2 d,-6m2,12
2,V3,3,0.0,0.2947,0.2928,"0, y, z",12 n,m,2
