,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.223,0.2893,0.0839,"x, y, z",8 j,1,1
1,V2,3,0.0,0.147,0.0,"0, y, 0",4 g,2,2
2,V3,3,0.1157,0.0,0.6737,"x, 0, z",4 i,m,2
