,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.2943,0.1974,"0, y, z",48 j,m,2
1,V2,4,0.0,0.25,0.5,"x, 1/4 , 1/2",12 d,-4m2,8
2,V3,6,0.164,0.164,0.164,"x, x, x",16 f,3m,6
