,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0475,0.0475,0.4525,"x, x, 1/2-x",32 f,3m,6
1,V2,4,0.1023,0.1023,0.3977,"x, x, 1/2-x",32 f,3m,6
2,V3,4,0.1247,0.1247,0.3082,"x, x, z",96 k,m,2
3,V4,3,0.1635,0.1635,0.2306,"x, x, z",96 k,m,2
