,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,12,36,44,108,102,210,182,348,282,1331,6.6.6.6.6.6.8.8.8.8.8.8.8(6).8(6).8(6)
1,V2,3,6,27,38,87,86,189,164,321,266,1188,6.6.6
2,V3,3,12,21,58,65,146,133,264,223,420,1346,6.6.6
