,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.4132,0.3372,0.0494,"x, y, z",8 i,1,1
1,V2,3,0.2936,0.1013,0.1209,"x, y, z",8 i,1,1
