,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,4,21,24,84,64,184,124,324,204,504,1538
1,V2,8,10,48,42,128,90,248,162,408,250,1395
