,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.2321,0.5695,0.3488,"x, y, z",12 l,1,1
1,V2,4,0.0992,0.4423,0.1512,"x, y, z",12 l,1,1
2,V3,5,0.0,0.2711,0.0,"0, y, 0",3 f,mm2,4
3,V4,3,0.0,0.0992,0.0,"0, y, 0",3 f,mm2,4
