,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,7,10,16,24,35,50,68,90,119,424,4.4.4.12.18(360).18(360)
1,V2,3,6,10,14,22,33,46,67,88,112,402,4.4.12
