,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,6,17,31,55,82,117,160,210,261,320,1260,3.3.3.3.3.3.4.6.8.10.10.18(5).18(5).18(5).18(5)
1,V2,6,16,32,55,80,119,159,208,264,319,1259,3.3.3.3.3.3.4.4.8.10.10.10.10.18(5).18(5)
