,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1646,0.5823,0.9602,"2y, y, z",18 h,m,2
1,V2,4,0.212,0.788,0.2128,"x, 1-x, z",18 h,m,2
