,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.6667,0.3333,0.25,"2/3, 1/3, 1/4",2 c,-6m2,12
1,V2,7,0.244,0.122,0.25,"2y, y, 1/4",6 h,mm2,4
