,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,8,0.0,0.0,0.0,"0, 0, 0",1 a,m-3,24
1,V2,4,0.2071,0.2071,0.2071,"x, x, x",8 i,3,3
2,V3,4,0.5,0.0,0.2071,"1/2, 0, z",6 g,mm2,4
