,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.2045,0.3776,0.1613,"x, y, z",16 u,1,1
1,V2,4,0.0,0.3776,0.3387,"0, y, z",8 s,m,2
