,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.1926,0.4188,0.0,"x, y, 0",16 l,m,2
1,V2,3,0.1926,0.3074,0.25,"x, 1/2-x, 1/4",16 k,2,2
