,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0913,0.9087,0.0,"x, 1-x, 0",8 h,mm2
1,E2,0.2768,0.0,0.0824,"x, 0, z",16 n,m
2,E3,0.5,0.0,0.1647,"1/2, 0, z",8 g,mm2
3,E4,0.4355,0.0645,0.25,"x, 1/2-x, 1/4",16 k,2
