,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.25,0.75,0.0,"1/4, 3/4, 0",4 f,2/m,4
1,V2,3,0.3662,0.0,0.25,"x, 0, 1/4",8 g,2,2
