,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,12,18,50,96,132,176,288,336,398,570,2077
1,V2,4,28,47,82,136,200,244,346,443,508,2039
