,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.0,0.0,"0, 0, 0",3 a,222,4
1,V2,3,0.5,0.0,0.4108,"1/2, 0, z",6 f,2,2
