,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.1149,0.3851,0.0,"x, y, 0",16 l,m,2
1,V2,4,0.2226,0.3851,0.1756,"x, y, z",32 o,1,1
