,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10
0,V1,5,16,26,48,72,114,147,194,245,312,1180
1,V2,5,16,26,48,72,114,151,196,247,310,1186
2,V3,7,14,30,46,78,112,153,196,249,308,1194
3,V4,7,14,30,46,78,112,150,191,250,310,1189
