,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.0,0.25,0.4243,"0, 1/4, z",48 f,2
1,E2,0.0191,0.2045,0.375,"x, y, z",96 h,1
2,E3,0.125,0.1989,0.4489,"1/8, y, 1/4+y",48 g,2
