,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.5,0.0,0.5,"1/2, 0, 1/2",9 d,2/m
1,E2,0.5833,0.9167,0.1667,"x, 1/3+x, 1/6",18 g,2
