,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,5,9,15,22,32,44,57,72,91,351,4.8.8
1,V2,3,6,10,14,19,27,42,61,76,86,345,6.8(2).16(3)
