,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,16,0.0,0.0,0.0,"0, 0, 0",1 a,4/mmm,16
1,V2,8,0.5,0.5,0.5,"1/2, 1/2, 1/2",1 b,4/mmm,16
2,V3,3,0.166,0.5,0.167,"x, 1/2, z",8 t,m,2
