,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.2779,0.2069,0.4002,"x, y, z",48 h,1
1,E2,0.2145,0.2145,0.5792,"x, x, z",24 g,m
2,E3,0.3358,0.2649,0.4581,"x, y, z",48 h,1
3,E4,0.2424,0.2424,0.3133,"x, x, z",24 g,m
4,E5,0.2294,0.3712,0.3712,"x, y, y",24 g,m
5,E6,0.3582,0.3582,0.4291,"x, x, z",24 g,m
6,E7,0.2873,0.5,0.5,"x, 1/3, 1/2",12 e,mm2
