,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0,0.8996,0.0,"0, y, 0",6 g,2,2
1,V2,3,0.0,0.7258,0.0,"0, y, 0",6 g,2,2
2,V3,5,0.3333,0.5663,0.174,"x, y, z",12 i,1,1
3,V4,3,0.3858,0.4637,0.0588,"x, y, z",12 i,1,1
