,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,9,12,21,30,46,66,83,109,139,520,5.6.5.6.5.15(2)
1,V2,3,7,14,23,33,46,65,91,111,131,525,6.6.6
2,V3,3,8,13,18,27,40,61,88,105,126,490,5(2).6.6
