,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.25,0.0,0.1249,"1/4, 0, z",4 c,2
1,E2,0.0,0.0,0.0,"0, 0, 0",4 a,-1
2,E3,0.1002,0.25,0.25,"x, 1/4, 1/4",4 d,2
