,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3694,0.5,0.0,"x, 1/2, 0",12 h,mm2
1,E2,0.277,0.277,0.0,"x, x, 0",12 i,mm2
2,E3,0.1847,0.0923,0.0923,"x, y, y",24 m,m
