,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.1697,0.1416,0.1997,"x, y, z",24 c,1
1,E2,0.1458,0.2338,0.2319,"x, y, z",24 c,1
2,E3,0.1738,0.1758,0.2619,"x, y, z",24 c,1
3,E4,0.062,0.1211,0.2348,"x, y, z",24 c,1
4,E5,0.208,0.2381,0.2661,"x, y, z",24 c,1
5,E6,0.1549,0.3625,0.2406,"x, y, z",24 c,1
6,E7,0.1299,0.5,0.25,"x, 1/2, 1/4",12 b,2
7,E8,0.0588,0.4292,0.2435,"x, y, z",24 c,1
8,E9,0.0123,0.0,0.25,"x, 0, 1/4",12 b,2
