,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,4,6,12,21,51,66,66,99,112,145,583,3.12(2).3.12(2).3.12(2)
1,V2,4,6,15,24,36,63,84,87,117,154,591,3.12(2).3.12(2).3.12(2)
2,V3,5,8,16,24,40,52,79,106,148,162,641,3.3.3.3.4.4.8.8.12(2).12(2)
3,V4,4,7,16,24,38,54,80,109,110,178,621,3.8.3.8.3.12(2)
