,edge,x,y,z,symbolic,Wyckoff,symmetry
0,E1,0.3046,0.9715,0.2861,"x, y, z",12 c,1
1,E2,0.3332,0.0,0.5,"x, 0, 1/2",6 a,2
2,E3,0.6205,0.3795,0.4167,"x, 1-x, 5/12",6 b,2
3,E4,0.4252,0.2126,0.5833,"2y, y, 7/12",6 b,2
4,E5,0.5921,0.1842,0.25,"x, 2x, 1/4",6 b,2
