,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.15,0.0,0.5,"x, 0, 1/2",24 g,mm2,4
1,V2,12,0.25,0.25,0.25,"1/4, 1/4, 1/4",8 c,-3m,12
