,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.2369,0.1033,"x, y, z",24 l,1,1
1,V2,4,0.0964,0.4297,0.25,"x, y, 1/4",12 j,m,2
