,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,4,0.0,0.2583,0.3292,"0, y, z",48 j,m,2
1,V2,4,0.0501,0.2437,0.2437,"x, y, y",48 k,m,2
2,V3,3,0.0,0.2521,0.4292,"0, y, z",48 j,m,2
3,V4,3,0.1324,0.2032,0.2032,"x, y, y",48 k,m,2
