,vertex,cn,x,y,z,symbolic,Wyckoff,symmetry,order
0,V1,3,0.0931,0.0,0.2021,"x, 0, z",8 o,m,2
1,V2,4,0.2191,0.0,0.5,"x, 0, 1/4",4 h,mm2,4
