,vertex,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cum10,vertex symbol
0,V1,3,9,18,41,53,104,107,179,174,289,978,8(4).8(4).8(5)
1,V2,4,8,24,38,76,78,140,142,240,218,969,8(2).8(2).8(3).8(3).8(3).8(3)
2,V3,4,8,24,33,68,80,144,137,228,218,945,8.8.8(4).8(4).8(4).8(4)
